Unnamed: 0,cycle,capacity,SoH,resistance,CCCT,CVCT,CS_Name,result
23,0.6201715795428192,-0.32442133785947885,0.5868006840754079,0.1877289505787767,-0.44306727084884107,1.1390241599944906,CS2_35,0.5868007
24,0.623766010389176,-0.4069575476695707,0.5684133433626442,0.309295214985551,-0.4986623548062453,1.4014232057780953,CS2_35,0.5684133
25,0.6273604412355327,-0.44821481275259173,0.559219723138455,0.41746427732511077,-0.38317518369587156,0.8303172687813388,CS2_35,0.5592197
26,0.6309548720818895,-0.44815652284159213,0.5592230161422983,0.42426646224847236,-0.34762006340021606,0.7139893774490418,CS2_35,0.559223
27,0.6345493029282463,-0.4482939500640072,0.5592046554655137,0.41746427732511077,-0.32844090143802124,0.6238461071157423,CS2_35,0.55920464
28,0.638143733774603,-0.44823090510049723,0.5592169152527846,0.309295214985551,-0.48767326614738526,1.2519369577920372,CS2_35,0.5592169
29,0.6417381646209598,-0.4481708425260261,0.550055278618851,0.5323314122090483,-0.5224653809238997,1.272027906198675,CS2_35,0.55005527
30,0.6453325954673166,-0.4893822068780879,0.55003564912947,0.42426646224847236,-0.5215321726404507,1.2779368890340042,CS2_35,0.55003566
31,0.6489270263136733,-0.48940388257317113,0.550035299692487,0.5323314122090483,-0.5336143977754382,1.2480080353394196,CS2_35,0.5500353
32,0.6525214571600301,-0.4894413941006899,0.5500248765430648,0.43108185940266064,-0.5544475549358342,1.3442147195245464,CS2_35,0.55002487
33,0.6561158880063869,-0.5304267576891832,0.5500429191179499,0.42426646224847236,-0.5689083985240178,1.4140058878908506,CS2_35,0.5500429
34,0.6597103188527436,-0.5305063050521447,0.5408604776586595,0.4817523501245424,-0.5947490004108744,1.4467463125391773,CS2_35,0.5408605
35,0.6633047496991004,-0.48926691230664837,0.5500537682340475,0.4680549661727568,-0.6051052371406815,1.4577657304536287,CS2_35,0.5500538
36,0.6668991805454572,-0.44803372451355933,0.559239794121925,0.2651394110440373,-0.5998868281652888,1.474215374605847,CS2_35,0.5592398
37,0.6704936113918138,-0.44799251595059775,0.5592533921159554,0.13683807984655272,-0.6198367448052648,1.4747265281413053,CS2_35,0.5592534
38,0.6740880422381706,-0.45003400201525445,0.5501037520998596,0.29590963968147665,-0.6074632748432013,1.3804364486004959,CS2_35,0.5501037
39,0.6776824730845274,-0.44789162101672403,0.550108282143435,0.1499599390231473,-0.5613315683991097,1.2279504347554708,CS2_35,0.55010825
40,0.6812769039308841,-0.4502719650044561,0.5500992986921945,0.36003018139391596,-0.5048524585193652,1.013593955514262,CS2_35,0.5500993
41,0.6848713347772409,-0.4478643448952607,0.5592775611032625,0.309295214985551,-0.49671407466588724,1.0063428775953014,CS2_35,0.55927753
42,0.6884657656235977,-0.44790475508020217,0.5501008403789487,0.2451630465099794,-0.516834607624289,0.9914264074323932,CS2_35,0.55010086
43,0.6920601964699544,-0.44839815876092853,0.5592685620751259,0.25180932710947407,-0.5023337973730838,0.9522027775894892,CS2_35,0.55926853
44,0.6956546273163112,-0.44779665028863835,0.5501189300190348,0.20093114011884924,-0.510341591672725,0.933804734815533,CS2_35,0.5501189
45,0.699249058162668,-0.4478977525433264,0.55010321758388,0.2451630465099794,-0.4890067284423927,0.900010875969454,CS2_35,0.55010325
46,0.7028434890090247,-0.4482589298126191,0.5501189045416863,0.23852786418438357,-0.4825842311325217,0.8713282314512902,CS2_35,0.5501189
47,0.7064379198553815,-0.449260681368332,0.5501008280159931,0.1877289505787767,-0.49228802398444726,0.8606597093713073,CS2_35,0.5501008
48,0.7100323507017383,-0.45054024770101553,0.5592821214035526,0.14339346029789712,-0.47270952797051247,0.806742989891613,CS2_35,0.5592821
49,0.713626781548095,-0.48896176778916045,0.5501082908012737,0.1499599390231473,-0.48440045429414774,0.8112786007267659,CS2_35,0.5501083
50,0.7172212123944518,-0.3245376964888375,0.5592807243029493,-0.03561852680321214,-0.4870699467503893,0.815845887739992,CS2_35,0.55928075
51,0.7208156432408086,-0.36602221015859204,0.5592960222401931,-0.029219579164954282,-0.4932817605748796,0.8205408050938606,CS2_35,0.559296
52,0.7244100740871653,-0.9820856194512578,0.5226025132741364,0.40389531625704245,-0.5005171598461157,0.8207959966383473,CS2_35,0.5226025
53,0.7280045049335221,-0.44775613489279387,0.559289614784225,0.20093114011884924,-0.49709443860003827,0.7543925147163861,CS2_35,0.55928963
54,0.7315989357798789,-0.4478506143128667,0.5501113745415954,0.1943239677226296,-0.3276900122195081,0.534958063692996,CS2_35,0.55011135
55,0.7351933666262356,-0.44873386399581155,0.5500897205862253,0.1499599390231473,-0.38444863309722027,-5.160476680298018,CS2_35,0.5500897
56,0.7387877974725924,-0.45043480574879885,0.5409540749661517,0.3465653327048246,-0.3638575202715387,0.9601255695618177,CS2_35,0.54095405
57,0.7423822283189492,-0.4889480394112302,0.5501128874475835,0.1943239677226296,-0.45613139626776655,0.7426041178393809,CS2_35,0.5501129
58,0.7459766591653059,-0.48887641975883694,0.5409545327656794,0.1943239677226296,-0.49162621330948,0.7670705833926452,CS2_35,0.54095453
59,0.7495710900116627,-0.4888653160972581,0.540957632957733,0.29590963968147665,-0.4993430348146714,0.7593090177740413,CS2_35,0.5409576
60,0.7531655208580195,-0.5299516083761326,0.5317839671510105,0.123763784700964,-0.4928594226115298,-5.160476680298018,CS2_35,0.53178394
61,0.7567599517043762,-0.5299419736499986,0.540951528596338,0.23852786418438357,-0.4256434319546665,1.0219673733969947,CS2_35,0.54095155
62,0.760354382550733,-0.5303078164928635,0.5317353066496054,0.23852786418438357,-0.4938821504244664,0.7155542331707081,CS2_35,0.5317353
63,0.7639488133970898,-0.5313176035871789,0.5317220908912663,0.2451630465099794,-0.49932031847212144,0.6502021884112636,CS2_35,0.53172207
64,0.7675432442434464,-0.5713602356952893,0.5317325948341489,0.2451630465099794,-0.5342535666254441,0.7080154082803953,CS2_35,0.5317326
65,0.7711376750898032,-0.5713974069752388,0.5225558320836244,0.1943239677226296,-0.5653225607913182,0.7539143090759218,CS2_35,0.5225558
66,0.77473210593616,-0.5318695898724171,0.5409001805013084,0.23852786418438357,-0.5723974212256513,0.7581627371869266,CS2_35,0.5409002
67,0.7783265367825167,-0.5299277288046448,0.5409530957343245,0.07286181569484015,-0.5809775126554828,-5.160476680298018,CS2_35,0.5409531
68,0.7819209676288735,-0.5712044024210542,0.5317569852254524,0.309295214985551,-0.5350166784111314,1.1146279143765936,CS2_35,0.531757
69,0.7855153984752303,-0.6123021739978438,0.5317560874224033,0.41067319067566277,-0.5871590970580666,0.7820553432859988,CS2_35,0.5317561
70,0.789109829321587,-0.6123977623760508,0.5225791008539332,0.36003018139391596,-0.499416850820881,0.12612303673957556,CS2_35,0.5225791
71,0.7927042601679438,-0.6124238470692109,0.522576301414255,0.5185558118507116,-0.5639880890264054,0.7843182030301582,CS2_35,0.5225763
72,0.7962986910143006,-0.6534196410337348,0.5225823035604977,0.47489784476708,-0.6107138576915844,0.8190681766005481,CS2_35,0.5225823
73,0.7998931218606573,-0.653460182141376,0.5225808490824253,0.47489784476708,-0.6442619666328645,0.9306391572730823,CS2_35,0.52258086
74,0.8034875527070141,-0.6535546302285624,0.5133935641811325,0.37354417958170755,-0.6773780874393558,1.0099808647116992,CS2_35,0.5133936
75,0.8070819835533709,-0.6535366716817589,0.5133933638443952,0.46122529980926036,-0.6910356724287205,1.027963634569728,CS2_35,0.51339334
76,0.8106764143997276,-0.6533922365309521,0.5225914229442316,0.41746427732511077,-0.7036600116398475,0.7340189391348533,CS2_35,0.5225914
77,0.8142708452460844,-0.6535216553380897,0.522564089305656,0.41067319067566277,-0.6633689014142677,1.455147033556539,CS2_35,0.5225641
78,0.8178652760924412,-0.6946531756133494,0.5133933053399935,0.5323314122090483,-0.7008496961719108,1.0433928992021748,CS2_35,0.5133933
79,0.8214597069387979,-0.6947069952557858,0.5042165702396247,0.41746427732511077,-0.7045729722468418,1.0189250574341688,CS2_35,0.50421655
80,0.8250541377851547,-0.7358911728270728,0.5042047225704093,0.6332157789551474,-0.6954207703367082,0.969192659021648,CS2_35,0.50420475
81,0.8286485686315115,-0.7357967085788532,0.4950551021498032,0.5897649796510166,-0.7195354743715906,1.051951985454803,CS2_35,0.4950551
82,0.8322429994778682,-0.7358572960441422,0.4950370374809841,0.5828190456561764,-0.7404286379676853,1.078686668301203,CS2_35,0.49503705
83,0.835837430324225,-0.7358711634022417,0.4950415163779293,0.48861953922361373,-0.7574784725885014,1.0939542147986463,CS2_35,0.49504152
84,0.8394318611705818,-0.7358920331314799,0.4950368626944536,0.5323314122090483,-0.8049650495019249,1.2442373368474196,CS2_35,0.49503687
85,0.8430262920169385,-0.7357560054655631,0.4950536494612545,0.5897649796510166,-0.8335550377634289,1.2953754234008799,CS2_35,0.49505365
86,0.8466207228632953,-0.7769814519557041,0.4950385556415221,0.5392377095113868,-0.8248244848753904,1.2410762362733558,CS2_35,0.49503857
87,0.8502151537096521,-0.7769751788948341,0.4858647752317538,0.6332157789551474,-0.8175790939787637,-5.160476680298018,CS2_35,0.4858648
88,0.8538095845560087,-0.7769411106896144,0.4858708172256446,0.5967235973874637,-0.7710677269482529,1.6352955232204403,CS2_35,0.4858708
89,0.8574040154023655,-0.7769074722093448,0.4950491089983676,0.5323314122090483,-0.8249950979970366,1.265127901324873,CS2_35,0.49504912
90,0.8609984462487222,-0.7769749795160772,0.4858707940924988,0.5897649796510166,-0.845035414213156,1.3001665878659834,CS2_35,0.4858708
91,0.864592877095079,-0.8179841214827615,0.4858828914936053,0.6542089567743082,-0.8647831770057354,1.320704680950562,CS2_35,0.48588288
92,0.8681873079414358,-0.8180953217217564,0.4858569068816684,0.5461572190445658,-0.8689292516324875,1.3301917773182894,CS2_35,0.48585692
93,0.8717817387877925,-0.8180585323269309,0.4950310128841672,0.5897649796510166,-0.880931059609571,1.3590023985639683,CS2_35,0.495031
94,0.8753761696341493,-0.8180507690443956,0.4858723606151962,0.6471990755822182,-0.8879860832687866,1.3613340371762888,CS2_35,0.48587236
95,0.8789706004805061,-0.8181154597997125,0.4858648449586136,0.5897649796510166,-0.8940470060841526,1.3810421598861637,CS2_35,0.48586485
96,0.8825650313268628,-0.6540127250240421,0.4950429662354304,0.25180932710947407,-0.8992552664084389,1.3783910309248228,CS2_35,0.49504298
97,0.8861594621732196,-0.7358253931212475,0.485880013550203,0.4680549661727568,-0.8848749016539107,1.316935959573985,CS2_35,0.48588002
98,0.8897538930195764,-0.7769271652958541,0.4858739226327981,0.47489784476708,-0.8852561899069011,1.3082485455027715,CS2_35,0.4858739
99,0.8933483238659331,-0.7770082331040185,0.4766926208961223,0.5392377095113868,-0.8687778734434278,1.3192375898089124,CS2_35,0.47669262
100,0.8969427547122899,-0.818051157803478,0.4767062301180081,0.5461572190445658,-0.7082358656342805,1.098970632817274,CS2_35,0.47670624
101,0.9005371855586467,-0.8181239549959883,0.4675187647548153,0.5897649796510166,-0.7936949927671383,1.1981789513388637,CS2_35,0.46751878
102,0.9041316164050034,-0.8180852868640648,0.4767007901325617,0.6542089567743082,-0.8412818738897516,1.2773620673310502,CS2_35,0.47670078
103,0.9077260472513602,-0.8179894155823355,0.4767100635477067,0.6402008211532695,-0.8715880730865839,1.304351922887933,CS2_35,0.47671005
104,0.911320478097717,-0.8179769673346297,0.4675492333789362,0.603694898865519,-0.8953414169661249,1.342138381422799,CS2_35,0.46754923
105,0.9149149089440737,-0.8179978674639818,-100.0,0.43108185940266064,-0.9100226242087142,1.3595783292622,CS2_35,0.5102036
106,0.9185093397904305,-0.8590550618498315,-100.0,0.5461572190445658,-0.9260187134982665,1.368590615147922,CS2_35,0.49919596
107,0.9221037706367873,-0.9002321225670954,-100.0,0.6332157789551474,-0.9201781341650688,1.3032349094964462,CS2_35,0.48950064
108,0.925698201483144,-0.9002998708872747,-100.0,0.6542089567743082,-0.8894299302871921,1.0491118798285493,CS2_35,0.46682516
109,0.9292926323295008,-0.9413712929142269,-100.0,0.603694898865519,-0.9153107868794735,1.263020828615229,CS2_35,0.48913044
110,0.9328870631758576,-0.9414416358093862,-100.0,0.7046326430241875,-0.9462895246549518,1.2679395143522416,CS2_35,0.47620305
111,0.9364814940222143,-0.9824473439799729,-100.0,0.7691802040372286,-0.9826368967042747,1.3771814988823372,CS2_35,0.4642963
112,0.9400759248685711,-0.9825754209005557,-100.0,0.8195003063973575,-1.0216035366351943,1.5015888493511946,CS2_35,0.451713
113,0.9436703557149279,-0.9824875025101971,-100.0,0.7116948446503851,-1.0488675616994836,1.5442622966944695,CS2_35,0.47022435
114,0.9472647865612845,-0.9824200815746121,-100.0,0.7549643721474556,-1.069601771781573,1.5715401864035408,CS2_35,0.45905393
115,0.9508592174076413,-0.9825155960439695,-100.0,0.7046326430241875,-1.081613965760698,1.5842241313797512,CS2_35,0.46782634
116,0.9544536482539981,-0.9414710623789612,-100.0,0.6905462909965987,-1.0915085357308891,1.6088153548420028,CS2_35,0.4717992
117,0.9580480791003548,-0.9827183286636596,-100.0,0.6682678273617612,-1.0740873340342956,1.5030902684552288,CS2_35,0.47279245
118,0.9616425099467116,-1.0238479149743298,-100.0,0.8266660919133065,-1.0651460029322768,1.472107128744956,CS2_35,0.44069418
119,0.9652369407930684,-1.0238076313486337,-100.0,0.8697284516308762,-1.064202698150667,1.450323438246624,CS2_35,0.43252048
120,0.9688313716394251,-1.0238683860298297,-100.0,0.7763079383283703,-1.0507754657853365,1.40212396311157,CS2_35,0.4505924
121,0.9724258024857819,-1.0649599264329617,-100.0,0.8841514513001499,-1.1144488297116801,1.5775772259745344,CS2_35,0.4245068
122,0.9760202333321387,-1.0648960200053823,-100.0,0.8266660919133065,-1.1374393327758212,1.6112108484847678,CS2_35,0.43280718
123,0.9796146641784954,-1.0648777420996003,-100.0,0.8697284516308762,-1.1493309339227649,1.6229654144473147,CS2_35,0.42357385
124,0.9832090950248522,-1.0236990788518419,-100.0,0.7258578276168229,-1.158533147246682,1.637562472076198,CS2_35,0.4522773
125,0.986803525871209,-1.0649137000563447,-100.0,0.8697284516308762,-1.1696622196721076,1.66266854429305,CS2_35,0.42342728
126,0.9903979567175657,-1.064796683858854,-100.0,0.8697284516308762,-1.1768874523122328,1.6858260365892408,CS2_35,0.4240477
127,0.9939923875639225,-1.1059681698472574,-100.0,0.8769338738393258,-1.1491905356137118,1.5429207859118537,CS2_35,0.41738167
128,0.9975868184102793,-1.1059910793340995,-100.0,0.8841514513001499,-1.1436810946147937,1.5211693417109093,CS2_35,0.41645774
129,1.001181249256636,-1.1471194276918004,-100.0,0.934367441281295,-1.1581819172506955,1.5329826617795432,CS2_35,0.40291175
130,1.0047756801029928,-1.147105788931349,-100.0,0.8338456181493225,-1.1805100222327647,1.6103483525122355,CS2_35,0.4225484
131,1.0083701109493495,-1.1471882108811573,-100.0,0.9489209777912286,-1.2207711278610096,1.6823444011546165,CS2_35,0.39912352
132,1.0119645417957064,-1.1470858345190125,-100.0,0.9844920026250623,-1.2342583860456044,1.7149601859485708,CS2_35,0.39287785
133,1.015558972642063,-1.1882233140439165,-100.0,0.9489209777912286,-1.254238066690077,1.729489110922315,CS2_35,0.3962028
134,1.0191534034884198,-1.1882506261205374,-100.0,0.9416373391762278,-1.2666617937677749,1.7563516008686488,CS2_35,0.3978733
0,0.6417381646209598,-0.4061333496687308,0.5685550740209641,-0.1467867655424379,-0.4050934432109414,0.7640107932268,CS2_36,0.56855506
1,0.6453325954673166,-0.406175962768434,0.5685428832641138,0.006330834588768169,-0.40815495056271,0.7178558997545165,CS2_36,0.5685429
2,0.6489270263136733,-0.40618779542293,0.5685412091986763,-0.08926969680158922,-0.40029675051560126,0.7385868048732278,CS2_36,0.5685412
3,0.6525214571600301,-0.32406860548409505,0.5777384277488383,-0.26182090302413336,-0.4077431301629465,0.7531195358516742,CS2_36,0.5777384
4,0.6561158880063869,-0.3650210531162729,0.5593819933591406,-0.3131509483093347,-0.318667007886667,0.7340189391348533,CS2_36,0.559382
5,0.6597103188527436,-0.4061299336308846,0.5685533723422812,-0.25558155913437736,-0.2708192184142089,-5.160476680298018,CS2_36,0.5685534
6,0.6633047496991004,-0.36495973428768164,0.5685601074340813,-0.26182090302413336,-0.26411536731232355,0.6424217249530846,CS2_36,0.5685601
7,0.6668991805454572,-0.3650466589850581,0.5593747356825893,-0.26182090302413336,-0.36675706053638685,0.5874459827249228,CS2_36,0.55937475
8,0.6704936113918138,-0.3650940553187404,0.568543602203501,-0.21058440033325831,-0.38184039010072146,0.6082392477698076,CS2_36,0.5685436
9,0.6740880422381706,-0.3650535447103942,0.5593712186997918,-0.21058440033325831,-0.3663255457282643,0.5318373406591103,CS2_36,0.55937123
10,0.6776824730845274,-0.32383902451511914,0.5777326950063294,-0.25558155913437736,-0.350419449609735,0.4697115750085884,CS2_36,0.5777327
11,0.6812769039308841,-0.3238586232604271,0.5777328403977448,-0.31933797176498896,-0.346585848093563,0.4506745591324922,CS2_36,0.57773286
12,0.6848713347772409,-0.28604519891833746,0.5777297352497683,-0.31933797176498896,-0.3497167460716849,0.47146529870682535,CS2_36,0.57772976
13,0.6884657656235977,-0.2854686939507776,0.5777452008383112,-0.31933797176498896,-0.28581033974691533,0.27615429324327195,CS2_36,0.5777452
14,0.6920601964699544,-0.2853836147215479,0.5777311489876334,-0.31933797176498896,-0.26920157425051,0.2279240139370438,CS2_36,0.57773113
15,0.6956546273163112,-0.28538683813012594,0.5777392210561388,-0.4221973027763724,-0.2604505102685621,0.1935560873072517,CS2_36,0.57773924
16,0.699249058162668,-0.28507985239545647,0.5777408432451947,-0.36457506467807305,-0.2542284484418571,0.16854773560121702,CS2_36,0.57774085
17,0.7028434890090247,-0.28475331321939074,0.5777453547490469,-0.223110652143791,-0.25070572975625677,0.13200629628649566,CS2_36,0.5777454
18,0.7064379198553815,-0.28464827751620014,0.5777287853752423,-0.31933797176498896,-0.24907995713573391,0.12603370948472317,CS2_36,0.5777288
19,0.7100323507017383,-0.28452786180541256,0.5777258045703756,-0.21058440033325831,-0.24531633917833184,0.10932874650911494,CS2_36,0.5777258
20,0.713626781548095,-0.2848260542601704,0.5777303624375533,-0.3131509483093347,-0.24234566898333199,0.09105917441182954,CS2_36,0.57773036
21,0.7172212123944518,-0.2851603631577789,0.5685556063071043,-0.3131509483093347,-0.2410307730122388,0.08598519702111926,CS2_36,0.5685556
22,0.7208156432408086,-0.28277897258099743,0.5685620993633985,-0.4221973027763724,-0.23913400096690626,0.058256297520452444,CS2_36,0.5685621
23,0.7244100740871653,-0.3238951448017924,0.5685526686929345,-0.21058440033325831,-0.23842128454290262,0.04426659292207461,CS2_36,0.5685527
24,0.7280045049335221,-0.3649925865492992,0.5685603780238051,-0.09565490371977323,-0.29507433922342186,0.5131231602805764,CS2_36,0.56856036
25,0.7315989357798789,-0.28411983057338036,0.5777470022858865,-0.20430383428328566,-0.239038401035134,0.23350772430179484,CS2_36,0.577747
26,0.7351933666262356,-0.28374056356538535,0.5685713575132214,-0.21058440033325831,-0.29272663481575384,0.24663565023655862,CS2_36,0.5685713
27,0.7387877974725924,-0.28473277131716024,0.5685461429092118,-0.21058440033325831,-0.3043665082074034,0.14229014044770405,CS2_36,0.5685461
28,0.7423822283189492,-0.36503826687939495,0.5593749575552075,-0.198012169959421,-0.24862806916651572,0.10655073505255543,CS2_36,0.5593749
29,0.7459766591653059,-0.40616166112437796,0.5502121865487757,-0.13408716926334235,-0.24436221944817674,0.07227910970753659,CS2_36,0.5502122
30,0.7495710900116627,-0.4060587312490224,0.5593932378554836,0.05718471107465174,-0.2722214560415667,0.26324814294511156,CS2_36,0.5593932
31,0.7531655208580195,-0.4060046993326396,0.5502319296025067,-0.19170940736164174,-0.34838082542219906,0.3485291697960063,CS2_36,0.55023193
32,0.7567599517043762,-0.40610519325870853,0.5594069226017837,-0.198012169959421,-0.3789579595013696,0.3508652706304824,CS2_36,0.55940694
33,0.760354382550733,-0.4072598418584315,0.5594036412142284,-0.14044278078445677,-0.3692938957123361,0.3236161356722173,CS2_36,0.55940366
34,0.7639488133970898,-0.36482272966188967,0.568590052136376,-0.20430383428328566,-0.3889624619338411,0.31936806667004447,CS2_36,0.56859004
35,0.7675432442434464,-0.32848067737654674,0.5685734196195092,-0.20430383428328566,-0.39796414689662574,0.3758718734783844,CS2_36,0.5685734
36,0.7711376750898032,-0.3285364656721047,0.5685889646827583,-0.20430383428328566,-0.3735369731082295,0.1584864553497948,CS2_36,0.568589
37,0.77473210593616,-0.4080215180193398,0.5502428747256278,-0.04461552751296005,-0.305425909056949,0.1290398140351389,CS2_36,0.5502429
38,0.7783265367825167,-0.44694413367035823,0.5502561201521738,-0.13408716926334235,-0.29835019522398404,0.10764009896389079,CS2_36,0.55025613
39,0.7819209676288735,-0.4469291213171719,0.550259420778526,-0.14044278078445677,-0.3271130560265645,0.3216061938342104,CS2_36,0.5502594
40,0.7855153984752303,-0.48804514445427144,0.5410844873136074,0.01927459289370498,-0.40583117164698285,0.37501013403997496,CS2_36,0.54108447
41,0.789109829321587,-0.4880798242743625,0.541078395457614,-0.07004484395745321,-0.4313906917241462,0.3828361501304077,CS2_36,0.5410784
42,0.7927042601679438,-0.4880588435396123,0.5410905419303795,0.07020932823229992,-0.4306681034747353,0.37973804765365393,CS2_36,0.54109055
43,0.7962986910143006,-0.4063324500485735,0.5594519134270852,-0.08926969680158922,-0.45256479161473445,0.4132439672162643,CS2_36,0.55945194
44,0.7998931218606573,-0.4057567873522487,0.5594474961462643,-0.031752628060741486,-0.46503866274905825,0.44828289506635216,CS2_36,0.55944747
45,0.8034875527070141,-0.40571787164792544,0.5594446058266161,-0.08926969680158922,-0.43607540921949395,0.22090181456191757,CS2_36,0.5594446
46,0.8070819835533709,-0.4879975777728747,0.541101380566475,0.012796900359669442,-0.3661779571179935,0.17097949240136065,CS2_36,0.5411014
47,0.8106764143997276,-0.5291616957144064,0.5410841096822626,0.03226591522964767,-0.36187233090076854,0.1827020055080547,CS2_36,0.5410841
48,0.8142708452460844,-0.5291687017202737,0.5319141111770169,0.1276217561049304,-0.39007301271269945,0.3800280286507216,CS2_36,0.5319141
49,0.8178652760924412,-0.44679758877673026,0.5319450604705482,-0.31933797176498896,-0.47316683959132116,0.4397871652572706,CS2_36,0.53194505
50,0.8214597069387979,-0.4928199723097961,0.5135764193301497,-0.1594403832582269,-0.5061629877766635,0.4775406464059837,CS2_36,0.51357645
51,0.8250541377851547,-0.6936588551877493,0.4952194417659604,0.1407985781618017,-2.8085303683141385,0.7340189391348533,CS2_36,0.49521944
52,0.8286485686315115,-0.7347442970606964,0.495224715331606,0.41468442395732114,-0.6958418686552056,0.7549915616307323,CS2_36,0.4952247
53,0.8322429994778682,-0.612009207536851,0.5227584637305139,0.025764440680106238,-0.3786782251985805,0.2573768116129769,CS2_36,0.5227585
54,0.835837430324225,-0.6113934753266391,0.5135686162781502,0.07673934120044408,-0.5355666118883448,0.7336628987060443,CS2_36,0.51356864
55,0.8394318611705818,-0.611320148675208,0.5135838450464155,0.08328150942095397,-0.7021734157593821,0.9590697380214361,CS2_36,0.51358384
56,0.8430262920169385,-0.7758382742841325,0.4768813581815229,0.26254400041870846,-0.6939315218413566,0.5619890516594112,CS2_36,0.47688136
57,0.8466207228632953,-0.858131561897766,0.4676935974980904,0.5364573276543628,-0.5940377809695342,0.4712831821476604,CS2_36,0.4676936
58,0.8502151537096521,-0.8581590380881161,0.4676813673438197,0.4283839218660492,-0.5813521579183797,0.45351701589250676,CS2_36,0.46768138
59,0.8538095845560087,-0.8992606956135559,0.4493575580371952,0.4859009906068969,-0.6432418496898696,0.884360611153154,CS2_36,0.44935757
60,0.8574040154023655,-1.5570059386913544,0.3668078242837212,0.6079608639576839,-0.8169947244305035,1.1009844276906893,CS2_36,0.36680782
61,0.8609984462487222,-0.940397149161469,0.440174969364712,0.5364573276543628,-0.8834187223989421,1.1998101721804977,CS2_36,0.44017497
62,0.864592877095079,-0.9404114142656604,0.4401718861949968,0.6079608639576839,-0.9311361099074751,1.3382474321366056,CS2_36,0.4401719
63,0.8681873079414358,-0.8581410805893275,0.4768691002928021,0.32688915005535246,-0.967884916258647,0.7340189391348533,CS2_36,0.4768691
64,0.8717817387877925,-0.8170711271421675,0.4860324292266825,0.255832715643505,-0.9113868573575872,1.7892550694207972,CS2_36,0.48603243
65,0.8753761696341493,-0.8170556751498047,0.4860356381278434,0.255832715643505,-1.006178761851875,1.5098958898892418,CS2_36,0.48603565
